episode_id,max_relative_kw_clean,max_relative_kw_ramp,max_ED_signed_clean,max_ED_signed_ramp,max_ED_positive_clean,max_ED_positive_ramp,max_delta_relative_kw,max_delta_ED_signed,max_delta_ED_positive,mean_delta_ED_signed,mean_delta_ED_positive,pct_ventanas_delta_ED_signed_positivo,pct_ventanas_delta_ED_positive_positivo,racha_max_delta_ED_signed_positivo,racha_max_delta_ED_positive_positivo,timestamp_maximo_ED,posicion_relativa_maximo_ED,n_ventanas_afectadas,hidden_energy_kwh,hidden_energy_pct,duration_min,rho_final,grupo_temporal,ramp_induced_detected,alto_impacto
ramp_lineal__1440_0.30_46,0.02982231229543686,0.035646453499794006,0.050309453961920624,0.061362822487252625,0.042121660774242765,0.04652523869978982,0.00978176947683096,0.0277052279155473,0.023542634930548208,0.0020454183865694533,0.001017164184905537,30.0,30.0,8,5,2009-03-13 17:23:00,0.6896551724137931,30,9.123495613425924,39.39146073988682,1440,0.3,D,False,True
ramp_lineal__1440_0.30_49,0.02267954871058464,0.03391827642917633,0.0787345528929673,0.07774388696466736,0.061699983448951244,0.07054656963519676,0.013791987672448158,0.055987046392780855,0.05499603393396118,0.006076796893000697,0.0050988776644745,36.666666666666664,43.333333333333336,7,7,2009-01-28 14:23:00,0.2413793103448276,30,11.591291638888894,27.22180986989212,1440,0.3,D,False,True
ramp_lineal__1440_0.50_00,0.04825294390320778,0.04851483181118965,0.09136729531165699,0.09167873385529274,0.06579398076725819,0.06654804045720764,0.0038033640012145042,0.009389498037874078,0.007284990690077868,-0.0007560473092926747,-0.001339678660287874,43.333333333333336,53.333333333333336,5,7,2009-03-22 17:23:00,0.3103448275862069,30,7.257373726851849,23.36402931814753,1440,0.5,C,False,True
ramp_lineal__1440_0.50_01,0.020094070583581924,0.02225930243730545,0.06535693402041912,0.05389829763378201,0.045848264453751425,0.04583567248281704,0.002884114161133766,0.013843348360687282,0.0026805136345428183,-0.005949489502009176,-0.0032016250321877113,20.0,23.333333333333332,4,3,2009-02-18 16:23:00,0.0,30,3.25173439814815,27.35346557248854,1440,0.5,D,False,True
ramp_lineal__1440_0.50_02,0.03650433570146561,0.03946414962410927,0.056773868402133644,0.06809368822848597,0.04817222150907608,0.05190760241459291,0.006144624203443527,0.02004158855712202,0.011733560642812176,0.004927143790662055,0.0024039837631396038,90.0,70.0,25,10,2009-08-21 17:23:00,0.6206896551724138,30,5.672424641203705,30.22423854262995,1440,0.5,D,False,True
ramp_lineal__1440_0.50_03,0.022730669006705284,0.025265196338295937,0.07071385850091766,0.06958653588570785,0.05440381085734078,0.05291793272826724,0.0025345273315906525,0.009662245551499509,0.010827984141157976,-0.004334624814621276,-0.002833787598242251,6.666666666666667,13.333333333333334,1,1,2009-02-26 12:23:00,0.10344827586206896,30,4.803987268518519,23.80517399784206,1440,0.5,D,False,True
ramp_lineal__1440_0.50_05,0.03333943709731102,0.03566833585500717,0.06908784151649248,0.06908697499530202,0.056492917671752345,0.05696198081406866,0.005213610827922821,0.023765435905213586,0.013236901073501083,0.003742314238348152,0.002263651663479961,73.33333333333333,66.66666666666666,10,7,2009-10-25 13:23:00,0.9310344827586207,30,8.898688611111112,20.63747965581609,1440,0.5,D,False,True
ramp_lineal__1440_0.50_09,0.02228306047618389,0.022562162950634956,0.06895825685143689,0.062023856958662214,0.058421432959908766,0.05097681183014171,0.0034737149253487587,0.0012175197000499488,0.001229568926392293,-0.0032192859036369926,-0.003234354089619622,20.0,23.333333333333332,4,3,2009-03-03 16:23:00,0.5862068965517241,30,8.998132071759265,29.26256704988113,1440,0.5,C,False,True
ramp_lineal__1440_0.50_10,0.019657349213957787,0.020929135382175446,0.05829028094703047,0.05761736799666967,0.043462882630635254,0.04287518557069865,0.002807808108627796,0.00290661653502218,0.002815547779052102,-0.0031956717801247775,-0.0026553781097840823,20.0,16.666666666666664,4,4,2009-04-19 16:23:00,0.1724137931034483,30,6.942980439814818,26.33594554952301,1440,0.5,C,False,True
ramp_lineal__1440_0.50_11,0.029234912246465683,0.03550606220960617,0.08614682637402714,0.07476880087717058,0.06792295261896741,0.05562848795472768,0.008478367701172829,0.02076319695931793,0.020070866911699098,0.00046421201487658914,-0.0014152201176634808,50.0,36.666666666666664,6,5,2009-06-05 14:23:00,0.6896551724137931,30,5.948021712962969,25.582999122417597,1440,0.5,C,False,True
ramp_lineal__1440_0.50_15,0.030309779569506645,0.03688032180070877,0.048014067730055135,0.06404474737489504,0.03283775988040092,0.05252807249540981,0.008186593651771545,0.02291928155214514,0.022382069760607644,0.0017965486582226708,0.0018238726240433127,33.33333333333333,53.333333333333336,6,9,2009-11-01 11:23:00,0.8275862068965517,30,5.6215980208333285,18.250934269320616,1440,0.5,D,False,True
